"sequenceId","deploymentid","samplingpoint","projectname","organisationname","isblank","issetuppickup","isunknown","sequencestart","sequenceend","countassets"
"34dd801e-5df1-42f7-a195-55b654a53ac2","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 04:56:04""","""2020:05:11 04:59:07""","40"
"9fb0d297-88b4-480c-af1d-9735aaa77fa7","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 05:48:36""","""2020:05:11 05:50:59""","38"
"d82a9dcd-c343-42e5-9217-c302c4dfd72c","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:29 23:47:32""","""2020:04:29 23:47:38""","10"
"9f246766-5174-428f-b58d-5d108cc176e0","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 02:37:11""","""2020:04:30 02:37:16""","10"
"47e12edb-e4dc-49fd-91ec-f46fad5220b9","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 03:09:32""","""2020:04:30 03:09:38""","10"
"4520f30e-5fe8-43b2-8fb8-26c805e089fb","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 20:55:26""","""2020:04:30 20:55:32""","10"
"337d6edc-86b3-4dd1-af8b-dd033917aa16","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 21:29:09""","""2020:04:30 21:30:52""","30"
"7eef3e8d-ecf1-4f72-b658-69195db3fcee","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:04:30 21:32:56""","""2020:04:30 21:33:01""","10"
"9f6c9864-cde2-4234-ac53-d68e79c51a80","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:05 05:50:59""","""2020:05:05 05:51:04""","10"
"80e5e004-6a85-46a9-aaba-6f064eb098c5","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:03 20:50:23""","""2020:05:03 20:50:29""","10"
"6e7f4295-dd15-42c5-b8eb-d4a179c47490","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:06 22:24:21""","""2020:05:06 22:24:27""","10"
"b81beecf-b82c-4799-af81-66b3f042884c","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 06:10:15""","""2020:05:08 06:10:21""","10"
"f755f32a-9ee1-49a0-a43e-57a398f3c734","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:08 03:27:40""","""2020:05:08 03:27:52""","20"
"1cf721c6-907c-4159-b858-ffd4d30e22d3","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 21:55:41""","""2020:05:10 21:55:47""","10"
"80eb3d4d-c356-49b1-907b-a8f70e74fc1c","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 22:09:25""","""2020:05:10 22:13:55""","90"
"b57a16d0-94b8-400f-916b-8dd948219c8b","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 22:49:12""","""2020:05:10 22:56:57""","100"
"541fd698-341b-4b60-aca6-839d556f12bf","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 23:08:45""","""2020:05:10 23:08:50""","10"
"5bef5374-b06a-47c2-9a4c-db09e384f8c3","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 23:23:56""","""2020:05:10 23:27:33""","60"
"02127710-4bea-4777-9b9d-52a0b4a293c9","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 00:21:45""","""2020:05:11 00:21:51""","10"
"176b0025-ec72-41b2-8f77-b2bbd54c62f5","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 00:37:57""","""2020:05:11 00:39:39""","50"
"4363072f-af81-4228-ae94-fe20106892ea","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 00:42:14""","""2020:05:11 00:55:18""","150"
"7f080db6-1a2e-4feb-9bcf-242adf36a43f","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 01:12:28""","""2020:05:11 01:18:31""","90"
"076e8c6d-cc81-46e4-ae15-f28717ba1dd3","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 01:32:21""","""2020:05:11 01:39:24""","90"
"574492af-ba9f-4b2f-9e24-963b5e578fa7","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 01:53:01""","""2020:05:11 02:03:33""","170"
"f9bf4918-a975-4a7c-96ac-51e171e4f361","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 02:24:08""","""2020:05:11 02:28:11""","100"
"de2041cc-435a-405b-83c9-41b1c8c931a1","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 02:45:42""","""2020:05:11 02:46:22""","20"
"9ba8b1a9-5048-48fa-9105-e26393e67c3d","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 02:58:24""","""2020:05:11 03:00:55""","90"
"21dfde9f-ec2c-4e4c-ba75-24b7bd7de9dc","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 03:07:54""","""2020:05:11 03:12:33""","80"
"3a32e45b-353c-4b3f-aeb5-f8c0ceec217e","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 03:48:25""","""2020:05:11 03:58:16""","210"
"f0a96955-019a-4499-9c86-bd7273a3dba4","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 04:03:39""","""2020:05:11 04:19:20""","310"
"59001cd0-a684-463a-b576-d628a1ad0684","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 04:40:00""","""2020:05:11 04:46:10""","169"
"0a85229d-8930-4d6e-a335-b6d95c9a7dd9","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 04:49:24""","""2020:05:11 04:52:39""","60"
"3b54599f-121d-49c2-b479-8c49ac8cc370","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 05:56:51""","""2020:05:11 06:08:06""","156"
"fda06cff-8740-43cf-8f81-0d5470003791","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 06:10:53""","""2020:05:11 06:14:15""","98"
"4013f882-54ac-4af0-b4a3-41e4ca20379b","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:13 01:39:54""","""2020:05:13 01:39:59""","8"
"3a8593ea-d7e4-438e-8dbb-c81b40ca1013","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 06:16:18""","""2020:05:11 06:16:23""","9"
"10408ccc-8f9c-4609-b4df-265dfb1baa56","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:02 06:03:09""","""2020:05:02 06:03:14""","10"
"606cd2b4-a6e6-4a30-a393-521e5db9f8e1","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:03 02:33:29""","""2020:05:03 02:33:46""","20"
"b6d2aebf-be32-4d09-af8c-acafe3000827","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:06 22:20:54""","""2020:05:06 22:21:00""","10"
"ff453c72-5e07-4358-9e83-6ef2700efd27","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:04 07:18:03""","""2020:05:04 07:18:08""","10"
"9cc03052-c5fe-4f57-b0a9-502d1196b40e","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:04 23:40:20""","""2020:05:04 23:40:25""","10"
"f66440f1-fa81-43cf-b6e6-b6472ca0b2f9","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:05 05:25:29""","""2020:05:05 05:25:34""","10"
"a4411e47-9470-44e7-809b-6b642b818360","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:05 05:20:53""","""2020:05:05 05:20:58""","10"
"ff8456f5-76f7-4ac5-9288-96cd71bcc85e","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 20:52:35""","""2020:05:10 20:52:40""","10"
"92813f2c-9c41-4ef3-b186-4a0b76cca819","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 02:12:01""","""2020:05:11 02:12:07""","10"
"728898e7-3212-4547-94ae-56cf8ff44a2f","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 23:05:39""","""2020:05:10 23:05:52""","20"
"a79b0e83-bb51-42b8-8982-5dfe20f8aa73","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 21:57:59""","""2020:05:10 21:58:16""","20"
"e1eb2150-921e-464d-94a0-a476e67eb1de","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:09 05:46:25""","""2020:05:09 05:46:38""","20"
"de35af70-62fc-42f0-8202-139c08de7ac6","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 03:50:56""","""2020:05:07 03:51:01""","10"
"bebb023a-2abf-4ff7-817d-6630f1bebc7d","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 03:55:31""","""2020:05:07 03:55:36""","10"
"796ea44a-7929-4c60-a55f-cfe4f0ffd1d0","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:07 03:59:09""","""2020:05:07 03:59:15""","10"
"4cc115b3-f11c-404b-9147-d5ad84d631f6","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 21:00:56""","""2020:05:10 21:01:01""","10"
"29c3d11d-1688-4ed6-b44d-21d17c5f7a3f","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:10 20:56:26""","""2020:05:10 20:56:32""","10"
"0a53a931-0d4a-4e95-9a05-184d69960e17","542652d7-2e91-4d15-b95d-d93041f2581a","B_DM_val 2_Aloam","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:11 00:10:16""","""2020:05:11 00:10:57""","20"
"f87f04da-9db6-43e7-b9da-d39b09c5c944","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:28 21:49:16""","""2020:04:28 21:49:21""","10"
"288240dd-fd98-4f98-a20b-b3650c98af7c","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:29 14:23:00""","""2020:04:29 14:23:06""","10"
"dd88e0ef-04bc-457d-b9a8-bf17cd80dda9","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 00:54:50""","""2020:04:30 00:54:55""","10"
"435dd6b6-9f0b-4876-887e-0bae31ec15fb","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 03:31:02""","""2020:04:30 03:31:07""","10"
"65fdca03-a729-45c2-9e5a-abd509607caf","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 05:12:22""","""2020:04:30 05:12:28""","10"
"e20b1d09-26c5-4ce7-b96f-ae952b30413d","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 20:30:04""","""2020:04:30 20:30:10""","10"
"b722f3d0-39b3-4521-804c-2898829b497a","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:04:30 22:35:22""","""2020:04:30 22:35:27""","10"
"77aafe2e-b722-4471-abfc-52fdda238422","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:01 14:08:36""","""2020:05:01 14:08:42""","10"
"1c85144f-3bb8-4872-9c5f-f37a9e98a267","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:01 21:52:24""","""2020:05:01 21:52:30""","10"
"00822da0-99ae-4416-b4ed-846e2987a4e8","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 00:21:57""","""2020:05:02 00:22:03""","10"
"8a6659de-5545-4477-a303-46b758043406","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 00:33:34""","""2020:05:02 00:33:39""","10"
"d6077007-1353-400b-a9e9-09c7fef48d8e","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 00:36:21""","""2020:05:02 00:36:26""","10"
"5463a3b2-363e-4e8e-b618-e89a42583bde","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:02 00:42:19""","""2020:05:02 00:42:24""","10"
"737f086b-1197-4dc8-8a33-e754419dcb40","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:02 02:32:02""","""2020:05:02 02:32:07""","10"
"3a4db80f-7727-419e-94e8-b294f0c86aa2","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 18:27:39""","""2020:05:02 18:27:45""","10"
"8476d06a-275d-4820-8d55-e56014d50954","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:02 18:45:42""","""2020:05:02 18:45:48""","10"
"01480600-0b7b-406c-a2a6-7b5db4c13e29","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:02 19:45:59""","""2020:05:02 19:46:05""","10"
"ab5a27e6-907a-4019-9643-7f8f8acb6872","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:02 21:48:00""","""2020:05:02 21:48:05""","10"
"8ec3fd5d-9412-4285-bc26-dc86d911a75e","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 21:51:13""","""2020:05:02 21:51:37""","20"
"dbfd96d6-2300-47dd-aab1-ae432802442a","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:02 21:54:59""","""2020:05:02 21:55:05""","10"
"7dff686a-66b2-4ef1-86b4-910b50b4483e","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 02:36:55""","""2020:05:03 02:37:01""","10"
"6eb6daa3-f366-4e95-8c4a-b1b9024acc5c","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 03:15:46""","""2020:05:03 03:15:51""","10"
"7df8fe19-c151-4348-9692-f3487582b21f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 08:42:39""","""2020:05:03 08:42:45""","10"
"e03e95be-5e0f-4097-a46d-8f8d52420e1b","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 16:04:00""","""2020:05:03 16:04:05""","10"
"8339c2f8-b524-4be9-b574-f136f6026b3a","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 16:39:12""","""2020:05:03 16:39:18""","10"
"b794c139-73fe-4e14-8a5a-82eafc6e7edf","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 16:42:42""","""2020:05:03 16:42:47""","10"
"873ee893-883c-4812-9b9e-5274e2a45f15","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:03 16:59:08""","""2020:05:03 16:59:14""","10"
"c270271e-9240-457e-8887-cc41632c8a6b","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:04 02:21:54""","""2020:05:04 02:22:00""","10"
"cb06dd3b-b770-496c-9f63-bdce8a73658f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:04 05:34:28""","""2020:05:04 05:34:33""","10"
"05e7e7ba-df2f-4ee6-9dab-e98ccd227119","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:04 11:07:09""","""2020:05:04 11:07:16""","10"
"7c17a014-2c6b-48a9-8c60-8630890bd953","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:04 15:43:00""","""2020:05:04 15:43:06""","10"
"e2770f48-3d21-46ad-9d36-b321acef6c5f","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:04 22:13:37""","""2020:05:04 22:13:43""","10"
"2588d6df-710e-460b-aecd-c30c1102d3d1","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 06:53:12""","""2020:05:05 06:53:18""","10"
"41cd5519-ff08-4c9c-b3ac-1cd10e1cce88","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","true","false","false","""2020:05:05 11:31:29""","""2020:05:05 11:31:35""","10"
"2492fd0c-4dbc-40a8-b9e8-d0e6e9775422","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:05 15:39:13""","""2020:05:05 15:39:18""","10"
"6ff48d0e-a6d4-4db9-9acf-655009ca7e2d","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO",,,,"""2020:05:05 19:34:37""","""2020:05:05 19:34:43""","10"
"b140130b-a471-4e7e-9e08-b2d4295dfcf5","1dc5a3e6-0ce9-4214-a221-fba9e4876daa","D_MICA 329","MICA - Muskusrat - INBO- Lifewatch  - Management of invasive Muskrat  Coypu in Europe","INBO","false","false","true","""2020:05:05 20:57:09""","""2020:05:05 20:57:14""","10"
